period,ABBV,ABM,ABT,ADM,AWR,BDX,BKH,CBSH,CDUAF,CINF,CL,CWT,DOV,ED,EMR,FMCB,FRT,FUL,GPC,GRC,GWW,HRL,HTO,ITW,JNJ,KMB,KO,LOW,MO,MSA,MSEX,NDSN,NFG,NUE,NWN,PEP,PG,PH,PPG,RPM,SCL,SPGI,SWK,SYY,TGT,TNC,TR,UBSI,UVV,WMT
2021-05-31 00:00:00+00:00,96.0010403354,45.9390576608,107.8532744343,59.5814702971,73.3777844897,220.9118346194,55.9796801363,59.5099186914,23.404604055,109.3963175312,75.8545319844,52.4878446681,143.0289914505,67.0060029385,87.9358558311,818.7253693482,95.7749521723,65.961130489,116.993262234,33.0694021193,442.982093438,42.8506349749,58.4883907246,210.1312254249,150.7467874375,112.1864557274,48.6738222808,179.7338588212,35.0034552414,159.9857434125,79.9810607922,211.901290447,45.171891244,96.059260396,44.3144848882,130.3761337114,121.2789830613,291.4479927923,166.2927552315,86.6132047953,125.5469338124,367.0144723467,188.8754229916,72.4631334579,203.2834013967,78.3834492227,26.5608337184,34.5883317933,43.151312216,44.7919882133
2021-06-30 00:00:00+00:00,95.526123528,41.0127405935,107.1875705544,54.2708116639,73.5534400151,222.8695912512,55.8435386434,57.1671297,22.3617045997,105.3703152876,73.6544065043,51.287383759,143.1240273252,62.2173812888,88.441287127,804.250584699,99.0143599824,60.7029443057,113.5562961451,31.6539802387,419.8246428203,42.1532307386,57.4447654441,203.7326886111,146.7298420234,115.9023312908,47.9951816473,178.9404947674,34.5147760407,157.6248922661,76.0452780194,209.8175482251,45.8854335472,90.2516413334,44.0127977748,131.5294080592,121.3509320316,290.4643617279,157.0861398601,82.1218753475,112.1307717928,396.9776007977,179.1842990706,69.5556620537,216.5597102663,75.6456178442,28.8637579183,30.9362342758,43.8674207164,44.4734646049
2021-07-30 00:00:00+00:00,99.722571845,42.9917093617,112.2863376492,53.4827206695,81.65208424,234.3801059356,57.562324992,54.2305671095,23.6713922877,106.5087700746,72.3711267129,57.8806844439,158.8239538286,63.995764329,92.7144789926,812.6476325671,99.3185775261,61.8287616978,113.9603471712,32.8028616353,426.1315975001,41.155259151,62.5539918177,206.5668658412,153.374279449,117.5830797039,50.5852006902,178.4922880334,34.7753741819,156.5777405479,94.6634844696,216.1452424953,45.1653176523,97.8627721412,44.2161667056,139.3233488216,128.7236890439,295.1176933019,151.3030900037,80.5286132924,109.9677769432,414.6479157364,172.2438466846,66.785933512,233.8583286383,74.9540549009,29.2723277738,29.2750008736,40.7371284795,44.9559805661
2021-08-31 00:00:00+00:00,103.5639916375,45.7937071971,117.2890104871,54.0569092433,85.5960999192,230.6685148152,60.3100221957,54.2228998442,23.1556988903,111.4962862844,70.9601173242,58.8924263522,166.1758650872,66.109905867,97.4211860699,821.0446804352,102.9015841518,64.6513374794,109.7133219417,32.375355994,417.23819029,40.4098857641,63.2253196358,212.2078809714,155.1229090205,119.3937828912,49.9465658577,188.867053854,36.3606795412,155.4405752692,102.0612575646,228.5681060654,45.4990298963,110.601302566,43.5058668388,138.8262409825,128.8684952749,281.5408718142,148.1598338077,76.5296175983,109.8921796296,430.0071612315,168.9397018459,71.6913693293,222.0358671489,70.303768102,26.9400748486,30.7921477052,39.5187634406,46.8786199101
2021-09-30 00:00:00+00:00,92.4941859409,41.6230767557,109.6411395809,54.0659187282,79.3859501691,225.991118087,53.8185268449,53.6243443954,21.9418458874,103.751471985,68.8026384523,54.6110257268,148.2011184966,63.603950522,86.9864997894,836.4392681934,100.6210273406,61.7713533768,109.5756002143,33.0584972383,378.1407495398,36.3813200774,60.2432513362,189.3814281759,144.702534551,115.6906414394,46.8915102868,187.9129459258,33.5642959067,139.0794142516,95.8765748331,228.1370262342,46.515389467,93.0361711124,38.8889177049,134.4323451649,126.5244444093,265.3603619398,132.8006131798,72.2144222446,105.5735179259,411.6663123241,153.8741341855,71.0793149521,205.665014688,70.2752588692,25.9016264658,31.1500841241,37.7458861084,44.1184472861
2021-10-29 00:00:00+00:00,99.4985639233,40.866426772,120.0857991759,57.8769308298,84.324365217,220.2636562626,56.9227822174,54.2630959144,23.7695827421,110.309742233,69.7735324303,56.4181104063,161.1436984913,66.0660954589,89.581320006,858.3648931823,102.633618446,67.6408017631,118.5057901848,39.2529266286,445.5318844944,37.7682890037,60.1155786873,208.8484055483,145.9390020289,113.1137206281,50.3768712572,217.3690873997,32.5246285687,146.076340171,102.7235689883,243.5217864329,50.8640292667,105.467443443,38.5335426213,144.4336611837,130.2194002098,281.4649515332,149.1070167001,81.4844426262,112.1917267706,459.4029011075,157.7536828313,69.6305645836,233.3992705045,75.511454628,27.0177368196,31.6723917468,37.287914052,47.2964442064
2021-11-30 00:00:00+00:00,100.0278577577,41.7857124458,117.1789197172,56.3603210932,87.769399713,218.011283635,55.4912834787,53.7166940126,22.2507910132,103.4608007275,68.7020659263,58.602309208,156.613664572,68.7089142476,81.5440470545,900.3874527354,104.6120978377,70.1829677633,115.4597638487,40.0561495509,464.7237328301,36.9472392428,61.7064348951,212.7711298023,140.6391949428,113.8300172604,47.2489832068,227.3813407198,31.4407200673,137.2020258776,96.6482651038,243.5026273293,51.2005838745,100.3759116905,36.849996847,142.8069949501,131.6673954985,287.5595035445,143.6870839885,85.0727483565,105.660316145,442.279972648,154.0847884106,63.4190473789,219.9536086266,74.9839912064,26.8470086249,30.5935268212,36.9467693064,44.5141142333
2021-12-31 00:00:00+00:00,117.4858773455,37.9321411869,131.1263509661,61.2344334141,96.3990943546,232.0151666839,61.0732981144,55.7694468768,24.0573729279,104.0510204371,78.152949962,66.833231863,173.5797466358,75.5054683618,86.3063530812,902.5979546878,117.1652084611,77.7039418921,127.5171707488,41.2792380868,500.2771593899,43.5602596,67.0662365898,227.3227046165,154.2945365155,125.8947684753,53.3386519671,240.2940796813,35.6139823345,144.5158932911,112.8375998834,245.0451360931,57.0337952342,108.30256468,41.6869862291,156.2963561374,148.9704838543,302.8485376004,160.7148003047,94.3799163446,116.5160207051,458.0018596357,166.3050628863,71.1245884011,208.768303726,77.2527669383,31.0014999728,31.3824356294,43.5713242497,45.9811147181
2022-01-31 00:00:00+00:00,120.0330717555,38.8886815531,119.1839779611,67.9476624657,85.952131403,234.4692797083,58.6241351037,55.9073695706,24.0905212199,107.6128476969,75.9124297156,57.746665271,162.4060283639,76.5054821832,85.3594618245,872.7841012298,109.5759420973,68.8495297481,121.1776937151,37.1652130115,477.9488738529,42.5888069699,63.0899050762,215.4591858342,155.3949008959,121.252553041,54.9601614004,221.3911342256,38.2367465959,131.5347359446,94.9599219634,223.2255883852,54.1705096117,96.2056947749,40.867239181,156.1254027803,146.9045659922,295.1278610006,145.5790524681,83.1632102173,103.2698112549,402.9655503103,153.9878021052,71.1798518995,198.8368354231,73.5636232062,29.0505361323,30.5606794594,43.7812698913,44.4302968328
2022-02-28 00:00:00+00:00,129.5732852167,41.8176923489,112.7881015351,71.4474231672,78.7660258578,250.2826245347,61.1120028712,58.2358291652,23.2626612626,112.14276134,70.848532039,53.1691940795,150.4037998164,76.6407236953,86.718529467,891.5941034115,101.058430244,65.7429423722,111.109112544,34.6822691371,462.1196891581,42.7413263966,60.0805572316,199.2665879932,149.3950751549,114.6459845862,56.0681928464,206.1964361993,38.5448650335,133.5900286735,94.0698364889,217.9010515911,55.5174134403,124.8776483853,44.8987137686,147.3258036609,142.7295281553,283.1163832791,124.8682876288,79.3715459663,97.1388693013,365.301225113,143.4515625681,79.3316071714,180.9834746895,75.0983832601,28.8793989534,31.6765378376,43.5238749553,42.9525707741
2022-03-31 00:00:00+00:00,142.1474268558,42.9463875918,110.6748441195,82.203243022,83.3145392331,246.2174791257,67.2502709122,58.3043603253,25.7248289801,124.8185275886,69.8173383303,55.3639526617,150.4421534565,84.6023518652,91.5061538339,893.4751036297,105.8799884955,63.5313178665,115.4483604719,33.3977406506,499.6367636584,46.2403014794,64.0969820941,193.9704712251,160.8877023133,109.4600780609,56.2717879039,188.5952114138,39.9394498782,127.4435428107,98.9431413495,218.4686776251,61.6824123031,141.5070560258,44.6483652396,151.5924944409,139.9003906738,271.0520089048,122.6413372762,76.4339447026,92.929102979,398.8268738804,123.890194698,74.7957701598,192.2626670602,75.3546516105,30.892439204,30.4821162837,46.709137288,47.5081299795
2022-04-29 00:00:00+00:00,129.9353665528,45.215732104,106.5478921366,81.5657261805,73.6185312972,234.5265456079,63.9497512543,55.6819264624,25.2172952598,112.6084186086,71.3495576877,48.443458579,127.8135057728,82.8688435992,84.1613967643,898.1776041751,101.5344593536,64.3062673986,119.1402894729,29.6558533202,484.3703269395,47.2347474772,54.3507034141,182.5860534058,163.8198654825,123.3869977038,58.6406486528,185.1617861202,42.4772292772,115.9092779339,83.6834879056,207.510608935,62.9663402448,147.3424966813,41.6989932364,155.5140830472,147.8217284142,258.6915176614,119.7594015257,78.1633649813,96.0326961359,366.079082393,106.4840610413,78.3042551532,207.1475771525,61.7563883376,30.9542947745,29.0663757912,47.1609914894,48.8065324037
2022-05-31 00:00:00+00:00,130.3688382958,45.2906701311,110.265334012,83.0865533766,74.5178425003,242.6954584186,67.4617031224,56.3416070304,26.8954537488,117.3822958038,72.9793464162,50.3724952049,128.8755388771,89.4285672509,83.2577968443,888.7726030843,99.7216537833,68.5290777615,125.2599137227,27.8849448595,473.5142341765,43.8808009108,57.3298246072,192.738471575,164.0019380757,118.223283401,57.5242889895,182.8862430045,41.345930027,122.9053932359,80.2531447382,210.1367679443,66.0190360502,126.0950194495,47.3309291826,151.9275955458,136.1561955646,261.3087151711,118.9050981204,83.0662539789,105.7532897565,340.6264151551,105.1901223886,77.1133855732,147.2697928042,59.7536540453,29.2223388008,32.8242054936,51.9137759386,41.1857090045
2022-06-30 00:00:00+00:00,135.4908819528,40.6726142108,101.9949645871,70.9922543715,76.6428939078,234.6988398484,64.0384572948,53.6728526338,25.3338369959,109.8987374342,74.2109481258,52.1369873045,116.7588707084,85.6806039246,74.6934938077,879.5820865828,83.9797930563,58.0491808106,122.6400788731,26.4902295913,441.7826461019,42.6997068242,57.8488982011,169.9602359781,162.1566536391,121.2095152659,57.5218724774,163.5675374582,32.5494051181,116.7162597778,82.754271794,195.2454897313,59.7276565218,99.8606119276,46.2934672978,151.9818112919,132.3904473914,236.2310664947,107.4836660533,74.2221965178,95.6033887862,328.5210584072,93.5433383489,78.0477601667,128.4835238309,56.8830977215,31.323993699,30.9597481051,49.3213480572,38.9283876294
2022-07-29 00:00:00+00:00,128.1440211535,42.1968527942,102.6276022015,75.7220218342,81.9649253091,232.5853793184,67.9369094841,56.8122852936,27.4895470787,89.9104311804,73.3677699089,56.3886624168,128.654185924,89.4375767781,84.581883169,882.0480273043,92.6374132513,62.0965030716,140.9623222356,28.7367508287,528.4028819307,44.7281120311,60.8613788797,193.7500061828,159.42526727,118.1960933547,58.6739557602,180.3534563715,34.1780442538,123.7248267935,89.7668657656,222.7808519711,65.4155741527,129.8828761591,47.2112111983,159.5508082541,128.7271133233,277.5535013735,121.5371976914,85.6528110038,105.8476196912,367.3810079673,86.825988189,78.222817119,148.6344128265,64.3523044772,31.1201883652,34.199619093,46.2580709467,42.280750012
2022-08-31 00:00:00+00:00,120.0630275542,43.6648967362,96.7909166298,80.7775231729,78.3643515652,240.3061743177,66.9252178098,56.2236416699,26.269990217,89.5594350447,72.873930462,55.1636285799,120.7439096038,88.7546470478,77.2112798967,893.4387765601,88.830516428,62.7348783369,143.857734624,24.8722119161,541.1642097422,45.5802487418,59.929050004,181.6919219513,148.3790095561,114.3665363426,56.4246503033,182.8111524042,35.1599032542,114.9852885998,84.0472795766,219.7070909559,64.4479951599,127.1474930529,41.8804875191,157.0977236965,127.8282197956,255.6499879755,119.9475753113,88.2678747026,98.6318783948,344.0265970103,78.5921047924,75.7535927388,146.7430727507,58.1764163099,31.7493265696,32.7518293327,42.2287952266,42.6239193119
2022-09-30 00:00:00+00:00,119.8397956868,35.976487117,91.2371075801,73.9396033594,73.623010781,212.8446986498,60.053590385,54.3019097364,22.4097348758,83.3054889283,65.4570210325,49.6595180228,112.6466467799,77.875982513,69.163321679,906.7074345193,79.9652725826,58.1308385453,138.4748619938,22.4047679472,477.0463829672,41.1926512098,53.6844989149,169.668332231,150.236736092,101.8646114788,51.6005820596,176.8505332905,32.1745350778,105.7175865572,73.0928239643,205.2965805222,56.0820807989,102.8141303033,38.1595368321,149.8717902666,116.9951627461,233.7605607032,104.5597504427,78.9351292558,88.9780037105,298.2807694846,67.7190111133,65.1488268373,135.8064398495,54.5229180859,29.4897456946,31.8757393793,38.0919618384,41.7074487722
2022-10-31 00:00:00+00:00,132.0142656992,42.0824113874,93.72058327,89.1319171385,85.4385831335,225.3958782049,57.9610690014,58.1430968218,22.6757818201,96.0938161893,69.2623973343,58.4905995159,126.2805821553,79.8737339301,81.8020166266,919.9476393162,87.8269272107,67.6229393835,164.9419967467,25.5597058464,569.8441380381,42.3521331627,65.8753538769,200.5495653544,159.9943987385,112.6538967891,55.12843335,184.5715698168,36.867650769,129.8639167225,84.7100383431,217.6083790337,61.4943888403,126.2521772058,42.7290909027,166.6894504263,125.6954640793,280.3660358696,107.8564667589,90.0236616916,99.2085268231,313.8126648008,70.6723199346,80.2856128068,150.321502428,56.1520505394,35.8864578129,37.7604912647,42.61472468,45.7688603219
2022-11-30 00:00:00+00:00,145.3419354194,44.6067887948,101.9047943014,89.9890167848,92.9382943964,238.1667511616,64.1042947177,61.4918240244,23.4683561676,103.1994758456,72.6767408649,61.4513219436,137.6576697876,89.8111410901,90.9859469584,916.201306297,98.5812448283,77.9055840179,170.0147096794,26.2324208278,589.7523179689,42.8536115962,69.968890426,213.6421562833,164.7518669436,122.7643260607,58.9970953395,201.2346097182,37.114656858,136.8694865038,88.78021133,228.7209135897,60.3463234982,144.097381428,44.5239081957,170.2971690086,139.2198368016,289.6570264676,128.4248099101,98.6385938932,106.337185874,345.4507099153,74.3009280291,80.2392371062,153.8250072488,61.5027186037,39.9380113565,38.2419709645,47.9194621921,49.0134876011
2022-12-30 00:00:00+00:00,145.7296822381,41.9973200141,103.9982093916,85.6972329073,87.7787442228,243.7958977147,62.9498267547,58.8826245406,23.6160651845,95.8627393948,73.9055293333,57.3911622157,131.3154284322,87.3102800621,91.2614604241,1004.3141356324,90.613111808,69.4757555394,161.6868055364,24.2801525147,543.9752709021,41.5315320895,76.0580293706,208.1291274973,163.5023443572,123.915152839,58.9970953395,188.6331857928,37.1724038751,139.9561113324,74.7387825075,230.5507881052,58.1043504631,127.1490669934,42.2848291965,166.8708321252,141.4598985362,281.9635870143,119.421206908,92.7652091767,101.4668531697,327.9627573101,68.3001188637,70.9084461539,137.2243914548,59.6052634099,37.9020014613,36.4175160915,44.4671727001,45.7668312278
2023-01-31 00:00:00+00:00,134.5269906235,44.5684889518,105.1976987363,76.4675901602,89.3152279142,241.8018140842,64.7754970217,57.576428521,23.9896821098,105.9368001028,70.3451668934,57.8927670305,147.2389151381,87.3102800621,85.7131892512,961.2537916521,100.020589469,67.0312022866,156.3845294514,27.2275090456,576.4719868609,41.5591475209,72.5169608767,222.9995426893,151.2570230108,118.6755728958,56.873162808,198.1664896369,36.6275447503,132.3851447717,79.6694330886,235.9625052414,53.2944484658,163.0432842973,44.9907151201,157.9666207797,133.7438598125,315.8767332188,123.7900438077,86.0173117975,104.6883256825,367.1295044661,81.2018585692,72.306808208,158.493067264,67.8921085421,39.8251474128,36.1566842894,46.4620902423,46.4382115012
2023-02-28 00:00:00+00:00,140.1265912484,45.993616503,96.7952050245,73.8731104379,85.0534237636,224.8616901651,55.4972719374,57.2217660256,23.3071877726,113.0054951163,69.1842309579,54.3980696991,145.8566782646,82.5782847317,79.0551285978,967.7099738349,95.7607687931,67.8475735758,164.8085322296,26.5702359821,655.3924401385,40.7061347821,71.9491376247,220.2786535055,142.8526108256,114.1479916208,55.1944213748,195.7875401814,37.7579241287,130.8406763339,72.9424803643,213.5783930839,52.5784706876,161.5191546724,43.3755717772,160.2850409537,129.2162196644,342.2135565722,126.0257199239,84.7927298923,99.2080100173,334.9560625381,77.8377685826,69.609071625,156.1205083504,68.5600902175,39.2019056693,36.6693536935,43.2318768688,45.8765760802
2023-03-31 00:00:00+00:00,145.10704904,42.6968214345,96.3574760203,73.928793687,84.6629209221,238.245052129,57.0245539692,50.6833244266,24.5033302394,105.644863244,70.930354113,55.3104062978,147.8416524051,88.4193005068,83.28937137,970.8185059969,89.623108573,66.5734864,156.7757988968,23.8426381749,675.3749333391,36.578653788,71.6573501749,231.2562094021,144.474453073,123.6976598553,57.9705564044,190.2874090405,37.0708240301,130.0128789771,74.4871446544,216.1260865363,53.442619191,149.5098611372,42.6756763286,169.502916472,139.67112316,326.9046426019,127.4762658446,83.4629104796,98.5404178683,338.4607317739,73.9534047583,72.0921094488,153.4613637868,66.5873452332,41.2718192729,31.9699723344,45.1973506146,47.7899451073
2023-04-28 00:00:00+00:00,138.8471025959,40.6599267878,105.6390123709,72.4624681281,84.5295784884,254.3853507644,59.0036945903,48.5118023861,25.3916419243,100.3286870422,75.792716143,53.2956629756,142.217559007,91.0070923059,79.580824653,910.5608056247,89.6775190406,64.5516455923,157.7128367242,23.4134706877,682.0030812309,37.3521119998,71.4596877089,229.8218414572,152.58366431,133.5311722279,59.9518167554,198.7754484687,39.4718702301,126.3608318149,69.5861727711,210.340294154,51.7395637821,143.4218374009,42.569632599,177.4899162114,147.8107164712,315.982209064,133.8510334433,78.8809823297,88.1823403616,355.9448099503,79.2397240858,72.0879163538,146.160297877,74.25368339,37.5682915136,30.089919984,47.6209993302,48.9308105314
2023-05-31 00:00:00+00:00,126.7558647044,42.1686793553,97.5394157855,65.9703772759,84.9710909633,232.6820869464,55.625158692,41.6497927379,23.6279303968,90.9593977788,70.6448900591,54.3310252371,130.2120532348,86.9527063774,74.718351252,942.1147982482,79.9833873939,61.400643397,139.5530436298,22.9848567771,638.1132316073,35.3293344212,72.3909650878,207.7743712571,145.6267715448,123.7529560823,55.7556568609,192.3673480754,36.9046616633,134.4069238295,77.9097971433,212.5525866842,47.120951559,127.819461784,38.7079069842,169.5494065753,134.6913102516,313.0848732497,125.8573349937,76.7269728159,88.2874624417,361.6120483767,68.8047499966,65.7095354306,122.1457037567,71.2821190514,35.9049204852,26.720357559,44.7233105387,47.7822840437
2023-06-30 00:00:00+00:00,123.788182456,40.7267702559,104.2524226367,70.555155088,83.2299584982,255.0233807583,54.9954399143,42.5271013834,22.9073496881,92.4175683859,73.1713139305,49.2902975399,144.1971773804,84.2499963185,86.9437663448,930.7803590234,88.7810569593,69.7610424105,159.5844689972,27.6913255697,775.33776049,37.1489105992,66.3181832263,238.8827702101,155.4504270998,128.3510721386,56.701813551,215.8669042938,38.4407278294,169.9725826504,77.2394817795,242.0561692437,47.9967812162,159.2100764462,39.0251849103,173.4136994781,143.424978369,381.0873298038,142.1634761182,86.2853900335,91.7536695044,394.5422368172,86.8559026487,69.701894624,123.0506249561,79.0929230678,32.6182278616,27.238915523,43.3265204326,51.1365112411
2023-07-31 00:00:00+00:00,138.9547366549,44.4239644112,106.9653511363,79.3325301254,84.5788578256,269.1360719173,55.059324428,46.4392454121,22.2935216771,102.1607275684,72.8819975689,50.6173072935,142.5564644918,88.4065779952,87.8671651245,947.389724601,93.1389160122,72.4221340675,146.8444927746,30.4479715769,726.0796900091,38.0172636565,66.6492538885,251.4495165164,157.3381467619,120.0211749463,58.3119115446,225.1170944616,38.542557572,162.1950374797,77.009659369,245.4015341422,49.6321855606,167.0841691403,39.389272565,175.51091731,148.6581503027,400.5989541915,137.9455442577,99.7974521584,92.0033132263,388.2632588659,92.0092354705,72.1671594885,127.3140165865,78.2445585866,32.1115906031,30.7000112939,44.5832983329,52.0084151101
2023-08-31 00:00:00+00:00,136.5208456933,43.5984542687,98.8658459708,74.4516678987,80.9539734211,269.9378196012,50.7601319274,42.867667493,21.4271469417,100.4608976526,70.2155830237,48.2152158277,145.3302521601,83.6738762206,95.0186172412,924.0189390061,89.8544664523,70.9547127369,144.9679159661,31.0397869324,703.969684926,35.8876273117,62.544731569,236.199445201,152.9309209329,119.7701624193,56.3345982192,221.4751693837,37.5242601461,178.9672073554,72.350347372,238.8177451066,50.2209311245,167.0938782559,36.0067634711,167.7633826854,146.7939790001,408.825932173,136.5275663354,96.3488324293,84.1419833969,385.5627113453,87.4768977909,65.8687283236,119.0980734985,80.6359920739,29.6152506566,27.6153211639,41.9825324622,53.0912540925
2023-09-29 00:00:00+00:00,138.4716743267,38.4054195352,93.0530338413,70.8088876787,75.6377939529,250.5808623058,46.6900922583,42.1291853798,19.0920679336,97.8168692771,67.9601212578,45.3942658867,136.7162743012,80.4476914697,93.3938714197,921.1349667019,84.1116005585,67.1198516598,137.0073553476,31.7737706931,681.9872669493,35.3668428781,57.1709825823,221.2544729644,147.3218142956,113.3941746838,53.1242754304,199.719711926,36.4757909445,154.4459176679,63.6886860669,218.3048913551,48.9713106802,152.2927605905,34.9800940442,159.7674660646,138.728584793,381.976198369,125.0090160153,91.5864528036,72.282852014,360.457632791,78.1311797246,62.4641709372,104.0590595553,72.5361981351,27.5057973439,25.6499700684,41.6210700869,52.2162491053
2023-10-31 00:00:00+00:00,132.4602832459,37.9683337791,91.3568981307,67.1942732851,75.032153254,245.0076601309,44.6227705216,38.5115896365,19.1552269485,95.3114415959,72.2628155493,46.708790179,127.3477159016,82.5733992064,86.0438307985,935.6030551842,84.6313235676,64.9070047217,122.2798712432,28.5384475374,719.4362382019,30.5305706488,59.4251038387,215.3078567182,140.3127957149,112.2588254793,53.6082586471,184.2060475467,34.8450064742,154.6712431425,61.0738449182,207.9555354805,48.0656574678,143.9548902313,34.1029718987,153.9591115381,143.600153985,361.7653505347,118.2384968891,88.5835061167,72.1189453201,344.57583457,79.5053462021,63.3742370299,104.2661048036,72.6046746539,28.7414491229,26.4402011144,40.3562698235,53.3524496111
2023-11-30 00:00:00+00:00,133.5955498752,39.5608032945,100.7679630466,69.6439565712,77.2161790389,228.9180677654,48.1953545765,44.4033535777,20.5019592239,98.2950043307,75.77398803,48.7626502824,138.8344043621,85.5141271728,86.4919898543,921.1349667019,88.714861496,74.2579307232,126.9011887425,30.6712132167,776.8130823072,28.6921706958,62.7955777327,232.6865785103,147.452068494,116.0964934516,55.8953165925,192.1902105983,36.467116559,171.0848213876,61.733276728,230.2095852109,47.9147152658,165.5593253442,34.0193634141,159.8759012546,146.9405828153,426.2894828296,137.4469406226,99.9002989437,79.9709128727,411.0898074004,85.7311616719,68.7880686787,127.1808927442,84.0302471813,30.570702394,30.7818234493,50.4543053394,50.8319128569
2023-12-29 00:00:00+00:00,145.3985698726,43.2669141666,106.3527633765,68.2176392727,77.7187123693,237.2942106152,50.400065505,49.5103173156,22.1329015982,99.6636018984,76.6782351895,50.0161888501,151.2759969888,86.3302646644,94.6936487347,1029.4486612544,96.6499181525,79.8802608374,132.3679367437,34.5075429255,818.8061832091,30.1178686185,62.5181444978,252.9860791085,149.4351300644,115.120838389,56.3639802669,215.1180977149,35.843404566,165.8679820539,63.3949549122,259.0909740315,47.7972575298,170.0462443765,36.1746043513,161.3484049503,140.2597251547,453.3717270871,144.7650536665,108.3442181199,91.5738138805,435.4983573961,92.5217487351,69.7030824785,135.3643430583,90.9689746699,30.7917355105,35.2784523368,60.372979656,51.6642789092
2024-01-31 00:00:00+00:00,155.7183205503,39.571872303,109.8585338228,52.4998115588,72.0942047097,232.4087701966,48.3541684993,48.314505495,21.3109803565,106.7342653233,81.4811455589,43.6520699681,147.3123908002,86.2638348686,89.2453344132,954.977907036,95.4118988225,74.3462395732,134.0213412966,32.4291263237,884.9576680416,28.738798117,56.9599131354,251.9816295313,151.4944632335,114.6092323259,56.8995958948,206.7875417072,35.6479273969,162.134650704,54.0721674251,246.8896880043,44.9296126192,182.6404531216,34.6851079857,160.1039018268,151.3605259403,457.1112811634,136.5273364703,103.9559453662,86.460014438,443.2391004689,87.994690693,77.6509985795,132.1898106484,92.7649960707,30.1896107187,33.6812920446,52.632366459,54.1549133508
2024-02-29 00:00:00+00:00,166.7531042146,40.07634334,115.1888329893,50.6410412173,69.3999232884,229.2361535103,49.2098050037,48.2403466225,21.0117476353,109.8168433832,83.7262317548,44.513584033,163.160093164,83.5546107967,104.4720709076,949.1273288288,94.5865526024,78.2451677895,143.6072648023,36.4343924199,963.7150131975,33.4229288604,53.027980782,253.1889006578,155.0284265256,114.7987160529,57.4065178283,233.8261495145,36.3498681407,181.4010245722,49.4575487673,261.2233239554,46.4348880208,187.8872258883,34.5721884806,158.275147237,153.0943234883,528.4454860417,137.6949990492,112.4256356459,86.7554138376,424.3859313792,84.2127109536,77.689377919,146.4107998938,111.3624630754,30.1247665103,32.5914650217,43.6044851371,57.6221386654
2024-03-29 00:00:00+00:00,172.4836141861,43.2874955175,110.3536982262,59.8901110687,70.2065601226,241.7799598624,51.6405026561,49.5668809463,21.1146088832,120.4332106381,87.1422465271,45.0858876848,174.8115667416,87.0037175375,110.8958566434,954.0044331247,96.8099888224,78.4517751733,149.0625320636,38.6011309994,1007.1161454254,33.0160245736,54.5015153006,260.5103977326,151.9639781391,123.7361246574,58.9851026086,247.4863301028,39.6415195958,190.7001050607,51.0222305027,269.9651848625,51.6575400411,193.8845754658,35.023866501,167.5319554733,156.2825845349,548.5194073903,140.9039926711,115.9343680977,87.5723930711,421.4832496972,93.1824508387,77.8908694512,169.6668705806,119.6465158989,30.647666925,33.9798780586,46.9740464756,59.3570060332
2024-04-30 00:00:00+00:00,155.5226672068,42.6087020396,103.4060289435,55.9330347921,68.8459678722,229.224403248,51.9242416817,50.9458092132,21.039800703,112.2084089452,89.462318275,47.6467040249,176.8932440701,90.4432434263,105.3813739113,973.8321497511,98.7533934159,73.7209211086,151.2561845073,32.3741976043,912.1266692103,33.9302072779,52.4404931634,236.9962106007,138.899245206,130.6045079202,59.5539357328,222.5499589079,39.8141901305,177.707004251,49.2923339257,253.8876341504,51.0613435626,165.1104977426,36.3567682064,168.3934991561,158.2035533673,537.7817346139,125.4424779474,104.6459830114,80.7156030761,411.9529432873,86.9690187548,71.7745789814,154.1277175445,114.599343573,28.4277922055,30.8182967807,47.490468228,58.5480855588
2024-05-31 00:00:00+00:00,154.1839329835,46.0895502383,99.7174870033,60.0327951147,71.9113683342,226.6546667581,53.9998111777,51.8402491701,21.5897012253,114.0415310206,90.4745116062,48.6615583747,181.8557260426,91.3649691795,110.1742110334,973.4836460908,95.7008262007,78.5757856763,138.6811680866,33.8964996295,914.1862532647,29.5601187139,53.0704467783,235.6758433629,142.0523537419,127.5146920513,60.6723195024,216.0098267763,42.0316433128,177.7913630667,52.6599722038,231.393467543,54.9654688896,165.4240048884,35.661081685,165.5121141725,159.5025286217,526.0918818783,128.4042584395,109.726075162,85.1457702289,424.4309680348,82.9440849547,70.3259531947,150.5475120579,101.277956966,27.9972130573,30.7993083046,44.2862698078,65.0941900493
2024-06-28 00:00:00+00:00,164.014067138,49.3071410101,101.3958711666,58.1195141685,70.9146351408,229.2605502534,52.0196586686,52.2294396831,20.490761708,115.3621235077,94.4454239056,47.2960305791,178.5217373756,86.4077794186,108.2096209651,944.0604139661,96.7605300561,75.9411335633,133.9981845305,36.0260712622,895.1179705528,29.0925764877,52.5951311336,231.413775588,141.5584101924,133.4013631071,61.8423120327,215.1996313032,42.3108221711,185.3870051888,51.076654554,228.6528666578,52.6047231561,155.4015733218,34.4126579274,159.1334322032,159.8708947386,500.6444438081,123.010517426,105.3996768372,82.0103116716,442.7877985159,76.7586861784,68.9449299446,142.7193499299,97.1147680083,29.3427887981,31.1656131607,44.4986518357,67.0244465973
